6.0,3.700403873437021,0.9374999999999951,-2.598076211353316,-0.750000000000001,2.0766062413411976,0.7499999999999944,-2.814582562299426,-0.6250000000000011
8.0,3.7004038734370157,0.8124999999999949,-2.598076211353318,-0.25000000000000117,2.0766062413411928,0.749999999999994,-2.814582562299427,-0.12500000000000133
6.0,3.700403873437021,0.9374999999999951,-2.598076211353316,-0.750000000000001,2.293112592287308,0.8749999999999947,-2.5980762113533165,-0.5000000000000011
6.5,3.8086570489100753,0.7499999999999944,-2.1650635094610964,-0.5000000000000011,2.1848594168142528,0.8124999999999932,-2.5980762113533156,-0.25000000000000167
6.5,3.159137996071746,0.8749999999999944,-2.1650635094610964,-0.500000000000001,1.9683530658681425,0.6874999999999938,-2.1650635094610964,-0.5000000000000011
7.0,3.4838975224909117,0.812499999999994,-1.7320508075688772,-0.25000000000000117,2.293112592287308,0.8749999999999934,-1.9485571585149868,-0.12500000000000122
7.0,2.8343784696525813,0.9374999999999938,-1.7320508075688767,-0.25000000000000105,2.293112592287307,0.8749999999999933,-1.5155444566227672,-0.125000000000001
7.0,2.6178721187064724,0.5624999999999942,-1.7320508075688772,-0.5000000000000009,2.293112592287308,0.6249999999999938,-1.299038105676658,-0.2500000000000009
7.5,2.293112592287308,0.6249999999999938,-1.299038105676658,-0.2500000000000009,2.1848594168142528,0.8124999999999933,-0.8660254037844386,-8.881784197001252E-16
8.0,2.1848594168142528,0.8124999999999933,-0.8660254037844386,-8.881784197001252E-16,2.2931125922873075,0.8749999999999929,-0.4330127018922192,-8.049116928532385E-16
6.0,3.700403873437021,0.9374999999999951,-2.598076211353316,-0.750000000000001,2.076606241341198,0.9999999999999947,-2.814582562299426,-0.3750000000000009
6.5,3.159137996071746,0.8749999999999944,-2.1650635094610964,-0.500000000000001,1.9683530658681425,0.9374999999999938,-2.1650635094610964,-0.25000000000000105
7.0,3.4838975224909117,0.812499999999994,-1.7320508075688772,-0.25000000000000117,2.293112592287309,1.1249999999999933,-1.9485571585149866,0.1249999999999987
7.5,2.5096189432334177,0.9999999999999933,-1.7320508075688772,-1.4432899320127035E-15,1.9683530658681438,0.9374999999999926,-1.5155444566227674,-0.12500000000000144
7.5,2.5096189432334177,0.9999999999999933,-1.7320508075688772,-1.4432899320127035E-15,1.9683530658681438,1.187499999999993,-1.5155444566227674,0.12499999999999872
7.5,2.5096189432334177,0.9999999999999933,-1.7320508075688772,-1.4432899320127035E-15,2.184859416814253,1.0624999999999927,-1.2990381056766578,-1.3322676295501878E-15
7.5,2.5096189432334177,0.9999999999999933,-1.7320508075688772,-1.4432899320127035E-15,2.184859416814253,1.3124999999999925,-1.299038105676658,0.2499999999999985
8.0,2.401365767760362,0.9374999999999929,-0.8660254037844383,-9.992007221626409E-16,2.0766062413411976,0.9999999999999925,-0.8660254037844382,-9.43689570931383E-16
8.0,2.401365767760362,0.9374999999999929,-0.8660254037844383,-9.992007221626409E-16,2.293112592287307,1.3749999999999925,-0.6495190528383286,0.374999999999999
8.5,2.0766062413411985,1.4999999999999918,-0.8660254037844388,0.24999999999999856,2.1848594168142537,1.3124999999999911,-0.4330127018922195,-1.3322676295501878E-15
8.0,2.1848594168142528,0.8124999999999933,-0.8660254037844386,-8.881784197001252E-16,2.2931125922873075,1.124999999999993,-0.4330127018922193,0.24999999999999922
